"TypeNamespacePrefix","TypeName","QualifiedType","PropertyNamespacePrefix","PropertyName","QualifiedProperty","MinOccurs","MaxOccurs","Definition"
"j","SentenceModificationType","j:SentenceModificationType","j","SentenceModificationDismissalRemainingQuantity","j:SentenceModificationDismissalRemainingQuantity","0","unbounded",
"j","SentenceModificationType","j:SentenceModificationType","j","SentenceModificationMitigatedIndicator","j:SentenceModificationMitigatedIndicator","0","unbounded",
"j","SentenceModificationType","j:SentenceModificationType","j","SentenceModificationOriginalTerm","j:SentenceModificationOriginalTerm","0","unbounded",
"j","SentenceModificationType","j:SentenceModificationType","j","SentenceModificationParoleIndicator","j:SentenceModificationParoleIndicator","0","unbounded",
"j","SentenceModificationType","j:SentenceModificationType","j","SentenceModificationParoleTerm","j:SentenceModificationParoleTerm","0","unbounded",
"j","SentenceModificationType","j:SentenceModificationType","j","SentenceModificationProbation","j:SentenceModificationProbation","0","unbounded",
"j","SentenceModificationType","j:SentenceModificationType","j","SentenceModificationProbationIndicator","j:SentenceModificationProbationIndicator","0","unbounded",
"j","SentenceModificationType","j:SentenceModificationType","j","SentenceModificationRestitutionIndicator","j:SentenceModificationRestitutionIndicator","0","unbounded",
"j","SentenceModificationType","j:SentenceModificationType","j","SentenceModificationAugmentationPoint","j:SentenceModificationAugmentationPoint","0","unbounded",""
"j","SentenceType","j:SentenceType","j","SentenceAggravatedIndicator","j:SentenceAggravatedIndicator","0","unbounded",""
"j","SentenceType","j:SentenceType","j","SentenceCharge","j:SentenceCharge","0","unbounded",""
"j","SentenceType","j:SentenceType","j","SentenceCondition","j:SentenceCondition","0","unbounded",""
"j","SentenceType","j:SentenceType","j","SentenceConfinementCreditDayQuantity","j:SentenceConfinementCreditDayQuantity","0","unbounded",""
"j","SentenceType","j:SentenceType","j","SentenceConfinementCreditIndicator","j:SentenceConfinementCreditIndicator","0","unbounded",""
"j","SentenceType","j:SentenceType","j","SentenceCourtFeeAmount","j:SentenceCourtFeeAmount","0","unbounded",""
"j","SentenceType","j:SentenceType","j","SentenceDeferredIndicator","j:SentenceDeferredIndicator","0","unbounded",""
"j","SentenceType","j:SentenceType","j","SentenceDeferredTerm","j:SentenceDeferredTerm","0","unbounded",""
"j","SentenceType","j:SentenceType","j","SentenceDescriptionText","j:SentenceDescriptionText","0","unbounded",""
"j","SentenceType","j:SentenceType","j","SentenceExpirationDate","j:SentenceExpirationDate","0","unbounded",""
"j","SentenceType","j:SentenceType","j","SentenceFineAmount","j:SentenceFineAmount","0","unbounded",""
"j","SentenceType","j:SentenceType","j","SentenceGroupingText","j:SentenceGroupingText","0","unbounded",""
"j","SentenceType","j:SentenceType","j","SentenceImposedText","j:SentenceImposedText","0","unbounded",""
"j","SentenceType","j:SentenceType","j","SentenceIssuerEntity","j:SentenceIssuerEntity","0","unbounded",""
"j","SentenceType","j:SentenceType","j","SentenceRegisterSexOffenderIndicator","j:SentenceRegisterSexOffenderIndicator","0","unbounded",""
"j","SentenceType","j:SentenceType","j","SentenceSubject","j:SentenceSubject","0","unbounded",""
"j","SentenceType","j:SentenceType","j","SentenceSuspendedIndicator","j:SentenceSuspendedIndicator","0","unbounded",""
"j","SentenceType","j:SentenceType","j","SentenceSuspendedTerm","j:SentenceSuspendedTerm","0","unbounded",""
"j","SentenceType","j:SentenceType","j","SentenceTerm","j:SentenceTerm","0","unbounded",""
"j","SentenceType","j:SentenceType","j","SentenceAugmentationPoint","j:SentenceAugmentationPoint","0","unbounded",""
"j","SentencingGuidelineType","j:SentencingGuidelineType","j","SentencingGuidelineChargeSeverityLevelText","j:SentencingGuidelineChargeSeverityLevelText","0","unbounded",
"j","SentencingGuidelineType","j:SentencingGuidelineType","j","SentencingGuidelineMonthsMaximumText","j:SentencingGuidelineMonthsMaximumText","0","unbounded",
"j","SentencingGuidelineType","j:SentencingGuidelineType","j","SentencingGuidelineMonthsMinimumText","j:SentencingGuidelineMonthsMinimumText","0","unbounded",
"j","SentencingGuidelineType","j:SentencingGuidelineType","j","SentencingGuidelineRecommendationMonthsText","j:SentencingGuidelineRecommendationMonthsText","0","unbounded",
"j","SentencingGuidelineType","j:SentencingGuidelineType","j","SentencingGuidelineAugmentationPoint","j:SentencingGuidelineAugmentationPoint","0","unbounded",""
"j","SeparateeAssociateAssociationType","j:SeparateeAssociateAssociationType","j","ReasonForSeparationText","j:ReasonForSeparationText","0","unbounded",""
"j","SeparateeAssociateAssociationType","j:SeparateeAssociateAssociationType","j","SeparateeAssociateAssociationAugmentationPoint","j:SeparateeAssociateAssociationAugmentationPoint","0","unbounded",""
"j","ServiceAssociationType","j:ServiceAssociationType","j","ContactFrequencyText","j:ContactFrequencyText","0","unbounded",""
"j","ServiceAssociationType","j:ServiceAssociationType","j","ServiceDescriptionText","j:ServiceDescriptionText","0","unbounded",""
"j","ServiceAssociationType","j:ServiceAssociationType","j","ServiceProviderOrganization","j:ServiceProviderOrganization","0","unbounded",""
"j","ServiceAssociationType","j:ServiceAssociationType","j","ServiceProviderPerson","j:ServiceProviderPerson","0","unbounded",""
"j","ServiceAssociationType","j:ServiceAssociationType","j","ServiceRecipientOrganization","j:ServiceRecipientOrganization","0","unbounded",""
"j","ServiceAssociationType","j:ServiceAssociationType","j","ServiceRecipientPerson","j:ServiceRecipientPerson","0","unbounded",""
"j","ServiceAssociationType","j:ServiceAssociationType","j","ServiceAssociationAugmentationPoint","j:ServiceAssociationAugmentationPoint","0","unbounded",""
"j","ServiceCallLocationAssociationType","j:ServiceCallLocationAssociationType","j","ServiceCall","j:ServiceCall","0","unbounded",""
"j","ServiceCallLocationAssociationType","j:ServiceCallLocationAssociationType","nc","Location","nc:Location","0","unbounded",""
"j","ServiceCallLocationAssociationType","j:ServiceCallLocationAssociationType","j","ServiceCallLocationAssociationAugmentationPoint","j:ServiceCallLocationAssociationAugmentationPoint","0","unbounded",""
"j","ServiceCallType","j:ServiceCallType","j","ServiceCallArrivedDate","j:ServiceCallArrivedDate","0","unbounded",""
"j","ServiceCallType","j:ServiceCallType","j","ServiceCallCategoryText","j:ServiceCallCategoryText","0","unbounded",""
"j","ServiceCallType","j:ServiceCallType","j","ServiceCallClearanceCategoryAbstract","j:ServiceCallClearanceCategoryAbstract","0","unbounded",""
"j","ServiceCallType","j:ServiceCallType","j","ServiceCallAssignedUnit","j:ServiceCallAssignedUnit","0","unbounded",""
"j","ServiceCallType","j:ServiceCallType","j","ServiceCallAssistingUnit","j:ServiceCallAssistingUnit","0","unbounded",""
"j","ServiceCallType","j:ServiceCallType","j","ServiceCallClearanceText","j:ServiceCallClearanceText","0","unbounded",""
"j","ServiceCallType","j:ServiceCallType","j","ServiceCallClearedDate","j:ServiceCallClearedDate","0","unbounded",""
"j","ServiceCallType","j:ServiceCallType","j","ServiceCallDispatchedDate","j:ServiceCallDispatchedDate","0","unbounded",""
"j","ServiceCallType","j:ServiceCallType","j","ServiceCallDispatchedOfficial","j:ServiceCallDispatchedOfficial","0","unbounded",""
"j","ServiceCallType","j:ServiceCallType","j","ServiceCallDispatcher","j:ServiceCallDispatcher","0","unbounded",""
"j","ServiceCallType","j:ServiceCallType","j","ServiceCallMechanismText","j:ServiceCallMechanismText","0","unbounded",""
"j","ServiceCallType","j:ServiceCallType","j","ServiceCallOperator","j:ServiceCallOperator","0","unbounded",""
"j","ServiceCallType","j:ServiceCallType","j","ServiceCallOriginator","j:ServiceCallOriginator","0","unbounded",""
"j","ServiceCallType","j:ServiceCallType","j","ServiceCallPlacedLocation","j:ServiceCallPlacedLocation","0","unbounded",""
"j","ServiceCallType","j:ServiceCallType","j","ServiceCallResponseLocation","j:ServiceCallResponseLocation","0","unbounded",""
"j","ServiceCallType","j:ServiceCallType","j","ServiceCallResponsePerson","j:ServiceCallResponsePerson","0","unbounded",""
"j","ServiceCallType","j:ServiceCallType","j","ServiceCallCategoryAbstract","j:ServiceCallCategoryAbstract","0","unbounded",""
"j","ServiceCallType","j:ServiceCallType","j","ServiceCallMechanismAbstract","j:ServiceCallMechanismAbstract","0","unbounded",""
"j","ServiceCallType","j:ServiceCallType","j","ServiceCallAugmentationPoint","j:ServiceCallAugmentationPoint","0","unbounded",""
"j","SeverityLevelType","j:SeverityLevelType","j","SeverityLevelAssignedDate","j:SeverityLevelAssignedDate","0","unbounded",
"j","SeverityLevelType","j:SeverityLevelType","j","SeverityLevelAssignedJudge","j:SeverityLevelAssignedJudge","0","unbounded",
"j","SeverityLevelType","j:SeverityLevelType","j","SeverityLevelCriminalHistoryScoreText","j:SeverityLevelCriminalHistoryScoreText","0","unbounded",
"j","SeverityLevelType","j:SeverityLevelType","j","SeverityLevelDescriptionText","j:SeverityLevelDescriptionText","0","unbounded",
"j","SeverityLevelType","j:SeverityLevelType","j","SeverityLevelIdentification","j:SeverityLevelIdentification","0","unbounded",
"j","SeverityLevelType","j:SeverityLevelType","j","SeverityLevelIssuingAgency","j:SeverityLevelIssuingAgency","0","unbounded",
"j","SeverityLevelType","j:SeverityLevelType","j","SeverityLevelAugmentationPoint","j:SeverityLevelAugmentationPoint","0","unbounded",""
"j","SignatureType","j:SignatureType","j","SignatureDate","j:SignatureDate","0","unbounded",""
"j","SignatureType","j:SignatureType","j","SignatureImage","j:SignatureImage","0","unbounded",""
"j","SignatureType","j:SignatureType","j","SignatureLocationText","j:SignatureLocationText","0","unbounded",""
"j","SignatureType","j:SignatureType","j","SignatureMethodText","j:SignatureMethodText","0","unbounded",""
"j","SignatureType","j:SignatureType","j","SignatureNameText","j:SignatureNameText","0","unbounded",""
"j","SignatureType","j:SignatureType","j","SignaturePersonName","j:SignaturePersonName","0","unbounded",""
"j","SignatureType","j:SignatureType","j","SignatureAugmentationPoint","j:SignatureAugmentationPoint","0","unbounded",""
"j","StaffMemberQualificationType","j:StaffMemberQualificationType","j","StaffMemberQualificationCategoryAbstract","j:StaffMemberQualificationCategoryAbstract","0","unbounded",""
"j","StaffMemberQualificationType","j:StaffMemberQualificationType","j","StaffMemberQualificationExperienceCategoryAbstract","j:StaffMemberQualificationExperienceCategoryAbstract","0","unbounded",""
"j","StaffMemberQualificationType","j:StaffMemberQualificationType","j","StaffMemberQualificationFelonyInLast3YearsIndicator","j:StaffMemberQualificationFelonyInLast3YearsIndicator","0","unbounded",""
"j","StaffMemberQualificationType","j:StaffMemberQualificationType","j","StaffMemberQualificationHighlyQualifiedTeacherIndicator","j:StaffMemberQualificationHighlyQualifiedTeacherIndicator","0","unbounded",""
"j","StaffMemberQualificationType","j:StaffMemberQualificationType","j","StaffMemberQualificationsAffordableCareActIndicator","j:StaffMemberQualificationsAffordableCareActIndicator","0","unbounded",""
"j","StaffMemberQualificationType","j:StaffMemberQualificationType","j","StaffMemberQualificationSatisfactionStatementText","j:StaffMemberQualificationSatisfactionStatementText","0","unbounded",""
"j","StaffMemberQualificationType","j:StaffMemberQualificationType","j","StaffMemberQualificationSecurityClearanceCompletionDate","j:StaffMemberQualificationSecurityClearanceCompletionDate","0","unbounded",""
"j","StaffMemberQualificationType","j:StaffMemberQualificationType","j","StaffMemberQualificationsHistoryOfSeriousOrViolentFelonyIndicator","j:StaffMemberQualificationsHistoryOfSeriousOrViolentFelonyIndicator","0","unbounded",""
"j","StaffMemberQualificationType","j:StaffMemberQualificationType","j","StaffMemberQualificationStatementText","j:StaffMemberQualificationStatementText","0","unbounded",""
"j","StaffMemberQualificationType","j:StaffMemberQualificationType","j","StaffMemberQualificationsTXProfessionalCertificationAbstract","j:StaffMemberQualificationsTXProfessionalCertificationAbstract","0","unbounded",""
"j","StaffMemberQualificationType","j:StaffMemberQualificationType","j","StaffMemberSecurityClearanceCompletedIndicator","j:StaffMemberSecurityClearanceCompletedIndicator","0","unbounded",""
"j","StaffMemberQualificationType","j:StaffMemberQualificationType","j","StaffMemberSecurityClearanceResultsAbstract","j:StaffMemberSecurityClearanceResultsAbstract","0","unbounded",""
"j","StaffMemberQualificationType","j:StaffMemberQualificationType","j","StaffMemberServiceMonthsOfServiceNumeric","j:StaffMemberServiceMonthsOfServiceNumeric","0","unbounded",""
"j","StaffMemberQualificationType","j:StaffMemberQualificationType","j","StaffMemberServiceYearsOfServiceNumeric","j:StaffMemberServiceYearsOfServiceNumeric","0","unbounded",""
"j","StaffMemberQualificationType","j:StaffMemberQualificationType","j","StaffMemberSocialScienceDegreeIndicator","j:StaffMemberSocialScienceDegreeIndicator","0","unbounded",""
"j","StaffMemberQualificationType","j:StaffMemberQualificationType","j","StaffMemberQualificationAugmentationPoint","j:StaffMemberQualificationAugmentationPoint","0","unbounded",""
"j","StaffMemberType","j:StaffMemberType","nc","RoleOfPerson","nc:RoleOfPerson","0","unbounded",""
"j","StaffMemberType","j:StaffMemberType","j","StaffMemberAffiliatedPrimaryProgram","j:StaffMemberAffiliatedPrimaryProgram","0","unbounded",""
"j","StaffMemberType","j:StaffMemberType","j","StaffMemberAppliedForce","j:StaffMemberAppliedForce","0","unbounded",""
"j","StaffMemberType","j:StaffMemberType","j","StaffMemberAssignedWeapon","j:StaffMemberAssignedWeapon","0","unbounded",""
"j","StaffMemberType","j:StaffMemberType","j","StaffMemberAssociatedSubject","j:StaffMemberAssociatedSubject","0","unbounded",""
"j","StaffMemberType","j:StaffMemberType","j","StaffMemberBadgeNumberID","j:StaffMemberBadgeNumberID","0","unbounded",""
"j","StaffMemberType","j:StaffMemberType","j","StaffMemberDisciplineText","j:StaffMemberDisciplineText","0","unbounded",""
"j","StaffMemberType","j:StaffMemberType","j","StaffMemberIdentification","j:StaffMemberIdentification","0","unbounded",""
"j","StaffMemberType","j:StaffMemberType","j","StaffMemberIncident","j:StaffMemberIncident","0","unbounded",""
"j","StaffMemberType","j:StaffMemberType","j","StaffMemberJusticeSupervisionIndicator","j:StaffMemberJusticeSupervisionIndicator","0","unbounded",""
"j","StaffMemberType","j:StaffMemberType","j","StaffMemberKeyPositionIndicator","j:StaffMemberKeyPositionIndicator","0","unbounded",""
"j","StaffMemberType","j:StaffMemberType","j","StaffMemberLocation","j:StaffMemberLocation","0","unbounded",""
"j","StaffMemberType","j:StaffMemberType","j","StaffMemberQualification","j:StaffMemberQualification","0","unbounded",""
"j","StaffMemberType","j:StaffMemberType","j","StaffMemberStatus","j:StaffMemberStatus","0","unbounded",""
"j","StaffMemberType","j:StaffMemberType","j","StaffMemberAugmentationPoint","j:StaffMemberAugmentationPoint","0","unbounded",""
"j","StatuteType","j:StatuteType","j","StatuteCodeIdentification","j:StatuteCodeIdentification","0","unbounded",
"j","StatuteType","j:StatuteType","j","StatuteCodeSectionIdentification","j:StatuteCodeSectionIdentification","0","unbounded",
"j","StatuteType","j:StatuteType","j","StatuteDescriptionText","j:StatuteDescriptionText","0","unbounded",
"j","StatuteType","j:StatuteType","j","StatuteEnactmentDate","j:StatuteEnactmentDate","0","unbounded",
"j","StatuteType","j:StatuteType","j","StatuteJurisdiction","j:StatuteJurisdiction","0","unbounded",
