"TypeNamespacePrefix","TypeName","QualifiedType","ContentStyle","SimpleStyle","IsMetadata","IsAdapter","IsAugmentation","Keywords","ExampleContent","UsageInfo","Definition","SimpleTypeNamespacePrefix","SimpleTypeName","SimpleQualifiedType","ParentTypeNamespacePrefix","ParentTypeName","ParentQualifiedType"
"j","AlcoholTestResultQuantityType","j:AlcoholTestResultQuantityType","CSC",,0,0,0,"","","2 digits.","A data type for blood alcohol content (BAC) Test Result.","j","AlcoholTestResultQuantitySimpleType","j:AlcoholTestResultQuantitySimpleType","","",""
"j","AlcoholUseAssessmentType","j:AlcoholUseAssessmentType","CCC","",0,0,0,"","","","A data type for an assessment specific to a subject's alcohol use.","","","","nc","AssessmentType","nc:AssessmentType"
"j","AlertNotificationAugmentationType","j:AlertNotificationAugmentationType","CCC","",0,0,1,"","","","A data type for additional information about a Alert.","","","","","",""
"j","AlertNotificationType","j:AlertNotificationType","CCC","",0,0,0,"","","","A data type for a process or activity of communicating an alert.","","","","em","NotificationType","em:NotificationType"
"j","AlertSubjectAssociationType","j:AlertSubjectAssociationType","CCC","",0,0,0,"","","","A data type for an association between a person or entity associated with an alert.","","","","nc","AssociationType","nc:AssociationType"
"j","AppealType","j:AppealType","CCC","",0,0,0,"","","","A data type for a process of seeking review of actions or decisions already executed.","","","","nc","ActivityType","nc:ActivityType"
"j","AppellateCaseDecisionActionType","j:AppellateCaseDecisionActionType","CCC","",0,0,0,"","","","A data type for an action determined as a apart of the appeal decision.","","","","nc","ActivityType","nc:ActivityType"
"j","AppellateCaseDecisionType","j:AppellateCaseDecisionType","CCC",,0,0,0,"","","","A data type for a statement by a judge or court of a decision reached in regard to an appeal.","","","","","",""
"j","AppellateCaseNoticeType","j:AppellateCaseNoticeType","CCC",,0,0,0,"","","","A data type for a request filed with an appellate court to start an appellate case.","","","","nc","DocumentType","nc:DocumentType"
"j","AppellateCaseType","j:AppellateCaseType","CCC",,0,0,0,"","","","A data type for a single case heard by a court to determine if the original case was tried properly and the defendant received a fair trial.","","","","nc","CaseType","nc:CaseType"
"j","AppointmentType","j:AppointmentType","CCC","",0,0,0,"","","","A data type for an appointment consists of scheduled dates and times, actual dates and times, and descriptive information.","","","","nc","ActivityType","nc:ActivityType"
"j","ApprenticeshipTermType","j:ApprenticeshipTermType","CCC","",0,0,0,"","","","A data type for a period of scheduled skills training.","","","","j","TermType","j:TermType"
"j","ApprenticeshipType","j:ApprenticeshipType","CCC","",0,0,0,"","","","A data type for a program for skills on-the-job skills training.","","","","nc","ActivityType","nc:ActivityType"
"j","ArrestAgencyAssociationType","j:ArrestAgencyAssociationType","CCC","",0,0,0,"","","","A data type for a relationship linking the Arrest and Agency objects together. This association type also supports the designation of a Primary Arrest Agency, for clearance purposes, etc., in the event that multiple arrest agencies are identified.","","","","nc","AssociationType","nc:AssociationType"
"j","ArresteeType","j:ArresteeType","CCC","",0,0,0,"","","","A data type for a person who is arrested for a violation of a criminal statute, ordinance or rule.","","","","j","SubjectType","j:SubjectType"
"j","ArrestType","j:ArrestType","CCC",,0,0,0,"","","","A data type for the apprehension of a subject by a peace official.","","","","nc","ActivityType","nc:ActivityType"
"j","AssessmentAugmentationType","j:AssessmentAugmentationType","CCC","",0,0,1,"","","","A data type for additional information about an assessment.","","","","","",""
"j","AssignmentAssessmentAssignmentRequestType","j:AssignmentAssessmentAssignmentRequestType","CCC","",0,0,0,"","","","A data type for an initial request for assignment.","","","","nc","ActivityType","nc:ActivityType"
"j","AssignmentAssessmentDecisionType","j:AssignmentAssessmentDecisionType","CCC","",0,0,0,"","","","A data type for a decision regarding assignment after completion of the assessment.","","","","nc","ActivityType","nc:ActivityType"
"j","AssignmentAssessmentType","j:AssignmentAssessmentType","CCC","",0,0,0,"","","","A data type for a process of determining whether a subject is fit for a particular assignment (program or service).","","","","","",""
"j","AssignmentLocationDetailType","j:AssignmentLocationDetailType","CCC","",0,0,0,"","","","A data type for a specific location into which a person is placed, such as an office, dormitory, barracks, etc.","","","","","",""
"j","AssignmentType","j:AssignmentType","CCC","",0,0,0,"","","","A data type for a location and environment into which a person is placed, such as an office, dormitory, barracks, etc.","","","","nc","ActivityType","nc:ActivityType"
"j","BailBondAssociationType","j:BailBondAssociationType","CCC","",0,0,0,"","","","A data type for a relationship between an entity (person or organization) providing bail for someone, the person being bailed out, and a bail bondsman entity.","","","","nc","AssociationType","nc:AssociationType"
"j","BailBondChargeAssociationType","j:BailBondChargeAssociationType","CCC","",0,0,0,"","","","A data type for an association that links a bail bond to a charge.","","","","nc","AssociationType","nc:AssociationType"
"j","BailBondType","j:BailBondType","CCC","",0,0,0,"","","","A data type for an agreement between a bondsman and a subject in which a bondsman pays the subject's bail or portion of the bail in exchange for certain conditions.","","","","nc","ActivityType","nc:ActivityType"
"j","BailType","j:BailType","CCC",,0,0,0,"","","","A data type for details of a commitment made to secure the release of a subject being held in custody and suspected of a crime.","","","","nc","ActivityType","nc:ActivityType"
"j","BinaryAugmentationType","j:BinaryAugmentationType","CCC","",0,0,1,"","","","A data type for additional information about a binary.","","","","","",""
"j","BinaryHashValueType","j:BinaryHashValueType","CCC","",0,0,0,"","","","A data type for a binary hash value.","","","","","",""
"j","BiologicTestType","j:BiologicTestType","CCC","",0,0,0,"","","","A data type for a test administered to identify, quantify or describe biologic material from a person's system/body.","","","","j","TestType","j:TestType"
"j","BirthType","j:BirthType","CCC","",0,0,0,"","","","A data type for a live birth of a human being.","","","","nc","ActivityType","nc:ActivityType"
"j","BookingTelephoneCallType","j:BookingTelephoneCallType","CCC",,0,0,0,"","","","A data type for a telephone call a subject makes while being booked or detained from an arrest.","","","","","",""
"j","BookingType","j:BookingType","CCC",,0,0,0,"","","","A data type for an administrative step taken after an arrest subject is brought to a police station or detention facility.","","","","nc","ActivityType","nc:ActivityType"
"j","CaseAugmentationType","j:CaseAugmentationType","CCC",,0,0,1,"","","","A data type for additional information about a case.","","","","","",""
"j","CaseConvictionReportingRequirementsType","j:CaseConvictionReportingRequirementsType","CCC",,0,0,0,"","","","A data type for information to alert a court when additional reporting requirements exist.","","","","","",""
"j","CaseLinkageType","j:CaseLinkageType","CCC","",0,0,0,"","","","A data type for an identifying number for a case submitted by an agency which is known or believed to be related to the case of this activity.","","","","","",""
"j","CaseOfficialType","j:CaseOfficialType","CCC","",0,0,0,"","","","A data type for an official's involvement in a case.","","","","j","JudicialOfficialType","j:JudicialOfficialType"
"j","CauseOfDeathAssessmentType","j:CauseOfDeathAssessmentType","CCC","",0,0,0,"","","","A data type for an assessment process to determine factors of the cause of death.","","","","nc","AssessmentType","nc:AssessmentType"
"j","CaveatType","j:CaveatType","CCC","",0,0,0,"","","","A data type for warning or caution information.","","","","","",""
"j","CDLHolderCodeSimpleType","j:CDLHolderCodeSimpleType","S","atomic",0,0,0,"","","","A data type for a code set indicating at the time of the citation, whether the individual holds a Commercial Driver License (CDL) or, in the case of an unlicensed driver, whether the individual's last held license was a CDL.","xs","token","xs:token","","",""
"j","CDLHolderCodeType","j:CDLHolderCodeType","CSC","",0,0,0,"","","","A data type for a code set indicating at the time of the citation, whether the individual holds a Commercial Driver License (CDL) or, in the case of an unlicensed driver, whether the individual's last held license was a CDL.","j","CDLHolderCodeSimpleType","j:CDLHolderCodeSimpleType","","",""
"j","CertificationType","j:CertificationType","CCC","",0,0,0,"","","","A data type for an official process of distinguishing the credentials of person or entity.","","","","nc","ActivityType","nc:ActivityType"
"j","ChargeAgencyAssociationType","j:ChargeAgencyAssociationType","CCC","",0,0,0,"","","","A data type for a relationship to support the designation of one of multiple arrest agencies as the charging agency.","","","","nc","AssociationType","nc:AssociationType"
"j","ChargeConvictionAssociationType","j:ChargeConvictionAssociationType","CCC",,0,0,0,"","","","A data type for an association between a charge and a conviction.","","","","nc","AssociationType","nc:AssociationType"
"j","ChargeDispositionType","j:ChargeDispositionType","CCC",,0,0,0,"","","","A data type for the results or processing of a charge.","","","","nc","DispositionType","nc:DispositionType"
"j","ChargeEnhancingFactorType","j:ChargeEnhancingFactorType","CCC",,0,0,0,"","","","A data type for a factor or reason that makes a charge more serious.","","","","","",""
"j","ChargeType","j:ChargeType","CCC",,0,0,0,"","","","A data type for a formal allegation that a specific person has committed a specific offense.","","","","","",""
"j","CitationType","j:CitationType","CCC",,0,0,0,"","","","A data type for an official summons to appear in court or pay a fine.","","","","nc","ActivityType","nc:ActivityType"
"j","ClothingType","j:ClothingType","CCC","",0,0,0,"","","","A data type for an article of clothing, dress, or attire.","","","","","",""
"j","CommercialCarrierUSDOTNumberSimpleType","j:CommercialCarrierUSDOTNumberSimpleType","S","atomic",0,0,0,"","","7 digits.","A data type for a US DOT Number.","xs","token","xs:token","","",""
"j","CommercialCarrierUSDOTNumberType","j:CommercialCarrierUSDOTNumberType","CSC",,0,0,0,"","","7 digits.","A data type for a US DOT Number.","j","CommercialCarrierUSDOTNumberSimpleType","j:CommercialCarrierUSDOTNumberSimpleType","","",""
"j","CommercialVehicleType","j:CommercialVehicleType","CCC","",0,0,0,"","","","A data type for a class of vehicle that includes motor vehicles with a gross vehicle weight rating of 26,001 pounds or more.","","","","nc","VehicleType","nc:VehicleType"
"j","CommunityLeaveType","j:CommunityLeaveType","CCC","",0,0,0,"","","","A data type for a Community Leave Program provides an opportunity for inmates to attend activities in the local community which will assist in their reintegration into society.","","","","nc","ActivityType","nc:ActivityType"
"j","ConditionalReleaseType","j:ConditionalReleaseType","CCC",,0,0,0,"","","","A data type for a release of a person or item from confinement, holding, or obligation, that is dependent upon certain conditions being met.","","","","nc","ReleaseType","nc:ReleaseType"
"j","ConditionGroupType","j:ConditionGroupType","CCC",,0,0,0,"","","","A data type for a set of conditions assigned to a person.","","","","nc","ActivityType","nc:ActivityType"
"j","ConfidentialInformationType","j:ConfidentialInformationType","CCC","",0,0,0,"","","","A data type for a classification of Information that cannot be shared with the public or the subject of the information.","","","","","",""
